screen_time_hours,work_hours,sleep_hours,break_frequency,typing_speed_wpm,backspace_rate,pause_frequency,app_switch_rate,usage_type,focus_session_count,hydration_level,physical_activity,sleep_quality,stress_level,work_life_balance,anxiety_level,motivation_level,peak_activity_hour,late_night_activity,social_screen_time,work_screen_time,detox_days_per_week,screen_free_hours,weekend_screen_increase,weekend_work_decrease,cognitive_load_score,burnout_level,work_intensity,screen_efficiency,sleep_deficit,sleep_quality_ratio,sleep_debt,typing_efficiency,cognitive_strain,focus_productivity,digital_balance,work_life_ratio,wellness_score,mental_health_index,stress_burnout_risk,night_owl_score,early_bird_score,social_work_ratio
14.26,12.59,3.68,0,29.0,11.71,11.39,30.87,2,0,2,11.5,4.4,8.7,0.3,9.2,1.0,14,3.3,8.13,6.12,0,1.0,1.0,9.8,51.5,2,12.59,0.42618384401114207,4.32,0.44000000000000006,11.232,2.2816679779701023,34.49,0.0,0.1,0.6254864618696696,2.452777777777778,0.7000000000000002,21.595,0.825,0.0,1.307073954983923
15.83,12.81,4.11,0,20.0,18.3,11.26,43.71,2,1,1,45.9,4.0,8.5,0.8,6.7,4.3,14,0.9,7.94,7.89,0,1.3,0.1,9.8,58.6,2,12.81,0.4952919020715631,3.8899999999999997,0.4,11.669999999999998,1.0362694300518134,40.81999999999999,0.44732721986132856,0.13,0.6698039215686274,2.9416666666666664,2.8000000000000003,24.659999999999997,0.225,0.0,0.9937421777221528
15.45,12.89,5.91,0,23.3,11.72,12.83,36.47,0,2,1,27.3,4.1,7.4,1.5,5.1,2.1,20,0.7,8.09,7.36,0,1.2,-0.2,9.5,57.1,2,12.89,0.4733118971061094,2.09,0.41,6.061,1.8317610062893082,37.379999999999995,1.2436615959434214,0.12,0.7309328040827898,2.4583333333333335,2.8333333333333335,22.389999999999997,0.175,0.0,1.084450402144772
13.73,11.74,3.08,0,33.6,16.68,5.09,26.73,2,2,1,9.0,6.1,8.9,0.5,4.2,3.4,21,0.1,5.8,7.94,0,0.5,-1.0,8.3,44.0,2,11.74,0.57411424439624,4.92,0.61,4.428000000000002,1.900452488687783,26.86,2.423368193292463,0.05,0.5652383245064997,2.6166666666666667,3.233333333333333,17.88,0.025,0.0,0.7213930348258706
12.98,13.91,4.08,1,42.7,5.0,15.25,40.25,0,1,2,36.8,5.8,7.5,0.7,4.1,1.2,10,3.1,5.4,7.58,0,2.0,-0.9,11.6,52.3,2,6.955,0.5795107033639144,3.92,0.58,4.704000000000001,7.116666666666667,35.5,1.0351515151515152,0.2,0.7204765193370165,3.6222222222222222,2.6,21.5,0.775,0.0,0.7031250000000001
13.91,12.64,5.47,0,29.4,18.75,6.19,52.3,0,2,1,20.8,3.2,8.1,1.7,7.6,4.3,21,2.5,6.47,7.44,0,1.0,1.6,7.7,55.8,2,12.64,0.5310492505353319,2.5300000000000002,0.32,9.614,1.4886075949367088,31.13,1.103189493433396,0.1,0.6951420714940422,1.9777777777777779,2.8000000000000003,19.615,0.625,0.0,0.8580901856763925
15.52,12.07,4.95,1,20.0,14.03,7.61,39.18,1,0,2,16.9,3.0,8.7,1.1,4.8,3.9,9,2.4,8.39,7.13,0,1.3,1.7,8.3,55.3,2,6.035,0.4564660691421255,3.05,0.3,12.2,1.3306719893546242,29.25,0.0,0.13,0.6431045200248645,2.136111111111111,3.4,18.975,0.6,3.0,1.1604426002766253
11.29,11.93,4.92,0,20.0,13.56,7.75,47.18,1,2,2,27.6,3.5,8.1,2.8,5.1,1.0,9,2.3,5.16,6.13,0,2.0,-1.7,6.2,49.3,2,11.93,0.5381913959613697,3.08,0.35,10.780000000000001,1.3736263736263736,29.060000000000002,0.8302200083022001,0.2,0.6407089151450055,2.6,2.9,18.580000000000002,0.575,3.5,0.8282504012841092
11.27,13.37,4.28,0,51.2,12.36,5.0,53.22,2,2,1,16.5,4.7,7.2,1.2,5.4,2.8,10,0.9,5.98,5.29,0,0.1,-0.9,9.0,35.3,2,13.37,0.465259454705365,3.7199999999999998,0.47000000000000003,8.556,3.832335329341318,22.36,1.8886019918849135,0.01,0.6875803548470043,2.3583333333333334,2.8666666666666667,14.78,0.225,0.0,1.109461966604824
13.76,12.51,3.53,1,30.7,13.8,10.75,68.85,2,0,2,35.3,4.0,8.1,1.0,7.8,1.0,9,2.9,6.92,6.83,0,0.1,1.2,8.7,55.3,2,6.255,0.4927849927849928,4.470000000000001,0.4,13.410000000000002,2.074324324324324,35.3,0.0,0.01,0.6292229021711796,2.9805555555555556,1.4000000000000001,21.7,0.725,4.0,0.9985569985569986
12.16,11.06,4.15,0,34.2,20.53,12.93,64.03,0,0,2,40.9,2.4,8.8,2.9,5.3,1.0,21,1.0,4.08,8.08,0,0.3,-1.2,5.8,65.1,2,11.06,0.6590538336052203,3.8499999999999996,0.24,17.709999999999997,1.5884811890385508,46.39,0.0,0.03,0.576993304930006,2.602777777777778,2.8666666666666667,27.595,0.25,0.0,0.49877750611246946
13.2,12.36,5.47,0,20.1,20.64,5.96,36.37,0,1,2,29.3,3.4,8.2,2.3,7.4,1.9,20,3.3,4.79,8.41,0,0.3,1.1,7.2,57.2,2,12.36,0.6323308270676692,2.5300000000000002,0.33999999999999997,9.108,0.9288354898336414,32.56,0.5378645972705379,0.03,0.685080831408776,2.613888888888889,2.2666666666666666,20.380000000000003,0.825,0.0,0.5628672150411281
12.43,12.93,4.4,1,51.7,15.72,11.61,15.0,1,1,1,19.6,3.4,8.7,1.3,4.0,1.0,10,1.4,5.97,6.47,0,0.1,1.7,9.9,50.9,2,6.465,0.5163607342378292,3.5999999999999996,0.33999999999999997,12.959999999999999,3.092105263157895,38.94,3.23125,0.01,0.6708751297129021,2.0111111111111115,2.766666666666667,23.82,0.35,0.0,0.908675799086758
14.43,12.69,5.41,0,43.5,6.42,13.38,15.0,0,1,2,23.7,4.4,8.6,1.5,5.3,2.8,20,3.9,7.81,6.62,0,0.6,-1.0,9.5,48.1,2,12.69,0.45560908465244326,2.59,0.44000000000000006,6.733999999999999,5.862533692722372,33.18,2.71875,0.06,0.6974443528441879,2.7916666666666665,3.0,20.89,0.975,0.0,1.162202380952381
13.12,13.81,4.72,0,31.2,17.66,13.47,36.04,0,1,3,10.8,5.7,8.2,0.5,7.2,1.0,21,0.1,7.02,6.1,0,0.2,-0.5,11.4,54.2,2,13.81,0.46142208774583965,3.2800000000000002,0.5700000000000001,4.263999999999999,1.6720257234726688,44.599999999999994,0.8423326133909287,0.02,0.7230366492146597,3.1999999999999997,1.4333333333333333,26.4,0.025,0.0,1.132258064516129
13.44,12.01,5.1,0,30.9,13.32,14.09,15.18,0,0,1,41.1,3.0,8.1,2.5,4.5,3.7,9,0.4,6.28,7.16,0,1.4,0.4,8.3,54.5,2,12.01,0.5288035450516987,2.9000000000000004,0.3,11.600000000000001,2.1578212290502794,41.5,0.0,0.13999999999999999,0.6593466922865769,2.475,3.9,24.8,0.1,3.0,0.8650137741046833
15.95,11.2,3.66,1,20.0,19.0,9.71,33.82,2,0,1,44.8,4.7,8.6,1.4,4.0,1.0,14,0.0,8.72,7.23,0,1.3,1.3,7.0,59.0,2,5.6,0.4504672897196262,4.34,0.47000000000000003,9.982,1.0,38.42,0.0,0.13,0.5716230010207554,3.1444444444444444,2.8000000000000003,23.51,0.0,0.0,1.189631650750341
15.91,13.92,4.97,0,23.8,11.77,10.22,37.64,0,0,1,0.0,2.8,8.8,0.0,5.9,4.8,9,3.9,5.02,10.89,0,0.9,-0.3,10.0,56.0,2,13.92,0.6801998750780762,3.0300000000000002,0.27999999999999997,12.726,1.8637431480031326,32.21,0.0,0.09,0.7314766158696794,1.2666666666666666,2.9666666666666663,20.505000000000003,0.975,2.8,0.45677888989990895
14.75,11.32,4.97,1,22.6,11.24,12.61,52.04,0,1,2,0.0,3.0,9.2,1.4,10.0,1.7,21,3.5,6.85,7.91,0,0.3,1.8,7.8,61.5,2,5.66,0.5326599326599327,3.0300000000000002,0.3,12.120000000000001,1.84640522875817,36.46,0.4260935143288085,0.03,0.5948502364687336,1.6666666666666667,1.0333333333333332,22.83,0.875,0.0,0.8551810237203495
15.55,11.45,5.72,0,55.3,7.89,6.9,29.12,2,0,3,33.5,4.4,7.9,2.4,4.9,1.0,15,1.0,7.91,7.64,0,1.2,-1.0,7.3,36.7,2,11.45,0.48817891373801914,2.2800000000000002,0.44000000000000006,5.928,6.2204724409448815,21.69,0.0,0.12,0.6461017586758205,3.397222222222222,2.8333333333333335,14.795000000000002,0.25,0.0,1.0219638242894058
14.6,12.38,4.74,0,36.0,14.76,9.73,48.19,0,1,1,9.6,4.2,8.5,0.9,6.0,2.4,21,2.1,7.32,7.28,0,1.3,0.6,9.9,57.0,2,12.38,0.49523809523809526,3.26,0.42000000000000004,9.127999999999998,2.284263959390863,34.22,0.7318560683065664,0.13,0.6481675392670159,2.0,2.4333333333333336,21.36,0.525,0.0,0.9918699186991871
13.75,10.17,4.92,1,20.0,15.78,12.18,15.0,2,2,3,17.0,1.0,8.6,2.9,4.8,3.4,14,0.2,7.99,5.76,0,0.5,-1.0,7.6,58.7,2,5.085,0.415884476534296,3.08,0.1,18.48,1.1918951132300357,40.14,2.5,0.05,0.5410533782585566,1.8055555555555556,3.8333333333333335,24.37,0.05,0.0,1.3634812286689422
14.89,11.72,4.05,0,28.7,11.8,18.2,26.7,1,0,1,22.7,4.0,9.2,1.1,9.1,1.0,20,1.7,5.04,9.85,0,1.5,0.1,7.1,64.3,2,11.72,0.657104736490994,3.95,0.4,11.850000000000001,2.2421875,48.2,0.0,0.15,0.5988248318146981,2.297222222222222,1.0000000000000002,28.700000000000003,0.425,0.0,0.506532663316583
15.67,10.3,6.0,1,20.0,14.71,7.97,35.26,2,1,1,25.1,2.9,8.7,3.0,7.2,5.9,14,1.5,8.93,6.73,0,1.4,1.3,7.9,53.9,2,5.15,0.42675967025998734,2.0,0.29,8.2,1.273074474856779,30.65,0.5515719801434087,0.13999999999999999,0.5858375201440895,1.9972222222222225,3.9,19.674999999999997,0.375,0.0,1.3074670571010247
14.27,10.85,3.33,0,25.5,13.98,10.66,26.86,0,2,1,7.4,3.2,8.5,1.0,6.9,1.0,9,3.2,7.45,6.82,0,1.8,-1.8,7.2,60.2,2,10.85,0.47459986082115524,4.67,0.32,17.746,1.7022696929238985,35.3,1.8305814788226848,0.18,0.5280661907852043,1.6055555555555554,1.7,21.9,0.8,3.2,1.0765895953757225
14.04,11.75,4.0,0,32.4,9.52,13.96,21.86,0,0,2,27.4,6.7,9.1,1.5,6.2,1.0,21,0.4,4.85,9.19,0,1.7,1.5,7.0,55.8,2,11.75,0.64992927864215,4.0,0.67,1.1999999999999993,3.079847908745247,37.44,0.0,0.16999999999999998,0.6012280402524305,3.661111111111111,2.1,23.27,0.1,0.0,0.5220667384284177
12.24,11.11,4.72,1,39.3,7.5,17.69,28.93,0,1,1,29.9,4.3,7.4,2.9,10.0,2.6,21,0.8,4.15,8.09,0,0.4,0.4,6.0,55.0,2,5.555,0.6555915721231766,3.2800000000000002,0.43,8.856000000000002,4.623529411764705,42.88,1.3130638155696626,0.04,0.5915342976306682,2.597222222222222,1.8333333333333333,25.14,0.2,0.0,0.5067155067155068
14.61,13.15,4.73,0,63.6,21.14,9.33,39.96,2,0,1,46.8,4.2,8.7,1.3,6.8,6.0,21,0.6,6.73,7.87,0,0.1,-0.5,10.6,44.4,2,13.15,0.5350101971447995,3.2699999999999996,0.42000000000000004,9.155999999999999,2.872628726287263,39.8,0.0,0.01,0.7111952406706329,3.033333333333333,3.5,24.25,0.15,0.0,0.8444165621079047
14.63,13.13,3.14,0,23.2,9.71,16.27,52.18,1,2,1,20.1,5.4,9.5,0.0,5.6,1.0,9,2.9,6.81,7.82,0,0.5,0.4,9.0,65.7,2,13.13,0.5308893414799728,4.859999999999999,0.54,7.775999999999997,2.1661998132586366,42.25,0.8725084618277548,0.05,0.6397076735688186,2.691666666666667,1.8,25.875,0.725,5.4,0.8598484848484849
13.68,13.1,4.33,0,26.5,15.55,9.5,34.97,2,1,2,14.0,4.9,7.7,0.6,6.3,3.3,15,1.4,6.1,7.58,0,1.5,-0.4,8.4,51.1,2,13.1,0.5500725689404935,3.67,0.49000000000000005,7.706999999999999,1.6012084592145015,34.55,0.7367250486516542,0.15,0.673983879265992,2.6888888888888887,2.533333333333333,21.125,0.35,0.0,0.7942708333333334
14.5,11.28,5.59,0,34.7,16.04,11.61,26.13,2,0,2,0.0,2.6,8.8,1.9,7.9,3.7,20,0.1,7.51,6.98,0,0.9,0.7,8.2,55.8,2,11.28,0.47808219178082195,2.41,0.26,10.604000000000001,2.036384976525822,39.26,0.0,0.09,0.6127104834329169,1.5333333333333332,2.5666666666666664,24.03,0.025,0.0,1.060734463276836
14.28,13.07,4.32,0,31.1,11.6,11.64,35.32,1,2,1,34.2,1.7,8.3,0.9,7.8,1.7,9,3.6,5.83,8.45,0,0.5,0.4,10.3,51.4,2,13.07,0.5876216968011126,3.6799999999999997,0.16999999999999998,19.503999999999998,2.4682539682539684,34.88,1.7125550660792952,0.05,0.6839351125065412,1.8500000000000003,1.6000000000000003,21.590000000000003,0.9,1.7,0.6818713450292399
15.22,11.53,3.53,1,28.8,11.47,14.25,31.6,2,2,1,37.5,6.6,9.4,1.2,8.7,4.0,15,1.8,6.94,8.28,0,1.4,1.5,7.8,57.3,2,5.765,0.5404699738903394,4.470000000000001,0.6599999999999999,1.7880000000000018,2.309542902967121,39.97,1.7668711656441718,0.13999999999999999,0.581002771478962,3.5749999999999997,2.166666666666667,24.685,0.45,0.0,0.8281622911694512
12.0,10.6,4.09,0,46.6,17.75,10.59,60.89,1,0,2,0.0,3.8,7.2,2.2,8.2,5.0,21,1.3,5.7,6.31,0,1.2,0.2,4.8,55.6,2,10.6,0.5214876033057851,3.91,0.38,12.512,2.4853333333333336,38.93,0.0,0.12,0.5323957810145655,1.9333333333333333,3.0,23.065,0.325,0.0,0.889235569422777
15.3,11.94,5.96,1,27.9,21.38,5.15,15.0,2,2,2,37.2,5.6,8.3,2.4,6.1,2.6,9,3.5,8.42,6.88,0,1.4,-0.9,6.8,52.5,2,5.97,0.44675324675324674,2.04,0.5599999999999999,2.8560000000000008,1.2466487935656836,31.68,3.4875,0.13999999999999999,0.6854190585533869,3.5666666666666664,2.966666666666667,19.990000000000002,0.875,5.6,1.2063037249283668
14.08,11.53,5.19,0,55.1,11.6,6.02,25.06,2,0,1,23.1,4.9,7.1,2.2,10.0,1.0,10,1.7,6.0,8.08,0,0.6,-0.5,7.8,33.8,2,11.53,0.5698166431593794,2.8099999999999996,0.49000000000000005,5.900999999999998,4.3730158730158735,23.64,0.0,0.06,0.6257801899592945,2.6083333333333334,1.0666666666666667,15.370000000000001,0.425,0.0,0.7334963325183375
14.35,12.03,3.92,1,20.0,9.48,10.73,15.89,1,2,2,27.9,5.9,9.9,1.1,4.1,1.2,10,4.0,4.6,9.75,0,0.8,-1.4,8.9,50.9,2,6.015,0.6747404844290658,4.08,0.5900000000000001,4.487999999999999,1.9083969465648853,30.94,2.3682652457075193,0.08,0.6133061432577109,3.408333333333333,2.733333333333334,20.42,1.0,0.0,0.46700507614213194
14.53,12.39,4.39,1,34.8,16.12,5.0,31.9,2,1,2,22.3,5.0,8.5,1.0,6.3,2.9,21,0.0,5.29,9.24,0,0.6,0.4,9.5,46.5,2,6.195,0.6315789473684211,3.6100000000000003,0.5,7.220000000000001,2.0327102803738315,26.12,1.0577507598784195,0.06,0.6440266828380837,2.952777777777778,2.533333333333333,17.310000000000002,0.0,0.0,0.5663811563169165
14.2,12.45,3.71,0,20.0,14.68,16.82,40.52,0,2,2,5.0,5.1,8.8,0.2,4.0,5.0,20,0.6,6.6,7.6,0,1.1,1.1,9.5,65.7,2,12.45,0.5314685314685315,4.29,0.51,8.151000000000002,1.2755102040816326,48.32,0.9633911368015413,0.11000000000000001,0.6161332893434509,2.5055555555555555,3.733333333333333,28.560000000000002,0.15,0.0,0.8571428571428572
15.34,11.5,4.63,0,37.8,18.89,11.81,40.78,0,0,1,26.8,2.5,8.2,1.6,6.9,3.7,21,3.1,5.25,10.08,0,0.3,-1.1,6.2,59.4,2,11.5,0.6528497409326425,3.37,0.25,15.165000000000001,1.9004524886877827,42.510000000000005,0.0,0.03,0.6077153426105336,1.9111111111111112,2.8000000000000003,25.355000000000004,0.775,0.0,0.5157170923379175
11.99,12.82,4.57,0,47.3,15.84,13.62,18.26,1,0,1,15.2,2.3,7.1,1.5,7.4,1.8,10,1.0,4.38,7.62,0,0.0,-0.4,7.7,47.0,2,12.82,0.6302729528535981,3.4299999999999997,0.22999999999999998,16.121,2.8087885985748215,43.08,0.0,0.0,0.6685207717712498,1.5222222222222221,1.9666666666666666,25.09,0.25,0.0,0.5673575129533679
15.75,13.06,4.25,0,20.0,19.19,9.47,22.0,2,0,3,0.0,5.2,9.9,0.0,5.7,2.4,20,1.1,8.66,7.09,0,1.6,1.9,10.8,60.5,2,13.06,0.4473186119873817,3.75,0.52,6.749999999999999,0.9905894006934125,38.13,0.0,0.16,0.6612658227848102,2.733333333333333,2.233333333333333,24.015,0.275,0.0,1.2044506258692629
12.6,10.71,5.04,0,23.9,13.02,11.58,42.7,0,2,2,9.7,4.3,7.8,2.8,7.1,3.6,20,0.8,5.34,7.26,0,0.4,-1.4,5.2,53.8,2,10.71,0.5716535433070866,2.96,0.43,7.992,1.7047075606276747,36.17999999999999,1.0938215102974826,0.04,0.5697313591630464,2.3694444444444445,3.1,21.989999999999995,0.2,0.0,0.7255434782608696
12.2,13.56,4.46,0,38.8,16.92,15.22,31.62,0,1,1,32.7,5.0,8.3,1.3,5.7,3.4,14,1.4,6.05,6.15,0,1.2,-1.8,9.5,55.2,2,13.56,0.5000000000000001,3.54,0.5,7.08,2.165178571428571,47.36,1.1894543225015326,0.12,0.713872071597789,2.908333333333333,3.0,27.83,0.35,0.0,0.968
13.94,10.85,5.91,1,20.0,15.88,12.83,47.37,2,2,1,9.1,5.5,7.1,2.8,6.4,1.0,21,0.1,6.39,7.54,0,1.1,-1.1,7.5,65.5,2,5.425,0.5370370370370371,2.09,0.55,3.135,1.1848341232227486,41.53999999999999,0.8269588587967749,0.11000000000000001,0.6048499488990059,2.4194444444444443,2.4666666666666663,24.319999999999997,0.025,0.0,0.8363874345549738
12.83,11.5,5.19,1,20.0,17.83,8.77,21.45,0,2,1,45.5,2.5,7.0,3.2,5.9,5.2,9,0.5,4.93,7.9,0,1.6,-1.2,8.4,51.3,2,5.75,0.6109822119102862,2.8099999999999996,0.25,12.644999999999998,1.0621348911311737,35.37,1.78173719376392,0.16,0.6370602899085958,2.4305555555555554,4.166666666666667,21.185,0.125,2.5,0.61625
15.37,11.6,4.93,0,26.9,10.72,10.27,35.78,2,1,1,25.6,7.0,8.4,1.7,8.2,1.0,14,0.4,8.75,6.61,0,1.5,0.6,6.4,55.3,2,11.6,0.427278603749192,3.0700000000000003,0.7,0.0,2.2952218430034126,31.259999999999998,0.7313757476889613,0.15,0.6222063293402467,3.3777777777777778,1.5000000000000002,19.83,0.1,0.0,1.3040238450074515
13.12,10.11,4.47,1,45.0,11.65,10.9,15.0,0,1,1,2.1,5.7,8.8,2.4,7.0,5.0,9,3.5,6.05,7.07,0,0.6,0.4,6.2,45.6,2,5.055,0.5347957639939487,3.5300000000000002,0.5700000000000001,4.5889999999999995,3.5573122529644268,33.45,2.8125,0.06,0.5185945114131828,2.2916666666666665,3.466666666666667,21.125,0.875,5.7,0.8437935843793585
15.37,13.79,3.76,0,20.0,11.85,13.42,15.0,2,2,1,14.4,1.8,9.8,0.0,4.1,1.7,15,2.1,5.92,9.45,0,1.1,1.0,11.2,56.2,2,13.79,0.6108597285067874,4.24,0.18,22.048000000000002,1.556420233463035,38.690000000000005,2.5,0.11000000000000001,0.6894999999999998,1.3333333333333333,2.5333333333333337,24.245000000000005,0.525,0.0,0.6198952879581152
14.15,13.74,4.68,0,31.4,20.44,7.24,36.35,0,0,1,22.3,4.5,8.2,0.5,6.7,4.4,10,2.2,5.46,8.69,0,0.3,1.0,11.5,52.4,2,13.74,0.6098245614035087,3.3200000000000003,0.45,8.3,1.46455223880597,34.92,0.0,0.03,0.7251297387633037,2.452777777777778,2.733333333333333,21.560000000000002,0.55,0.0,0.621160409556314
13.03,12.84,3.8,0,27.2,14.32,12.7,15.51,2,1,1,20.4,3.3,9.4,0.8,6.4,3.3,21,0.2,5.1,7.93,0,1.7,0.4,10.6,51.2,2,12.84,0.6039603960396039,4.2,0.32999999999999996,15.540000000000001,1.7754569190600522,39.72,1.6474863718958208,0.16999999999999998,0.6465256797583082,2.0,2.5666666666666664,24.56,0.05,0.0,0.635118306351183
15.06,11.18,5.13,1,34.9,19.44,7.14,47.66,2,2,2,8.5,2.1,8.3,1.7,5.9,6.0,9,0.5,6.85,8.21,0,2.0,-0.2,9.1,54.3,2,5.59,0.54155672823219,2.87,0.21000000000000002,14.063000000000002,1.707436399217221,33.72,1.4344430743937526,0.2,0.5969564830470765,1.6027777777777776,3.933333333333333,21.009999999999998,0.125,2.1,0.8243080625752105
14.88,11.25,4.99,0,26.5,14.84,6.24,42.81,0,1,1,3.9,1.5,8.8,1.5,8.2,3.0,20,3.6,6.43,8.45,0,1.7,-1.2,8.6,54.7,2,11.25,0.5640854472630173,3.01,0.15,16.555,1.672979797979798,27.32,0.6048847295138096,0.16999999999999998,0.5938242280285037,0.9416666666666668,2.1,18.060000000000002,0.9,0.0,0.7520467836257311
14.58,13.04,4.94,0,20.0,18.05,7.61,15.57,2,2,1,2.5,5.7,8.2,0.4,10.0,4.0,21,2.1,5.58,9.0,0,1.8,-0.2,8.6,49.2,2,13.04,0.6130790190735695,3.0599999999999996,0.5700000000000001,3.977999999999999,1.0498687664041995,33.27,2.4140012070006036,0.18,0.685654193322233,2.3027777777777776,1.4666666666666668,20.735,0.525,0.0,0.6131868131868132
13.31,14.65,5.62,0,20.0,19.44,5.0,16.66,2,0,1,46.0,5.1,8.9,1.4,6.4,2.4,10,2.5,7.92,5.39,0,0.6,-1.7,8.8,48.2,2,14.65,0.4019388516032811,2.38,0.51,4.522,0.9784735812133072,29.44,0.0,0.06,0.8317562452687358,3.3111111111111113,2.466666666666667,19.17,0.625,0.0,1.4426229508196724
11.18,13.63,5.11,0,35.8,17.11,6.54,37.38,2,2,3,11.4,3.6,7.1,1.5,7.4,2.1,9,1.1,5.6,5.58,0,1.5,-0.5,8.1,43.9,2,13.63,0.4946808510638298,2.8899999999999997,0.36,9.825999999999999,1.976808393152954,30.189999999999998,1.8655549765502863,0.15,0.7288770053475937,2.5166666666666666,2.0666666666666664,18.645,0.275,3.6,0.9859154929577465
13.49,10.14,5.77,0,32.0,19.07,8.45,62.33,0,2,1,12.5,3.8,8.5,3.4,8.5,4.3,15,3.5,5.22,8.27,0,1.2,1.2,7.8,58.6,2,10.14,0.6085356880058866,2.2300000000000004,0.38,7.136000000000002,1.5944195316392626,35.97,1.0105795041844308,0.12,0.5626560621474151,1.9472222222222222,3.0666666666666664,22.235,0.875,0.0,0.6236559139784946
12.73,12.08,4.27,0,31.9,19.09,10.17,42.01,1,0,2,13.7,2.1,7.3,1.5,6.0,4.6,14,2.7,3.83,8.9,0,0.6,0.5,7.1,58.6,2,12.08,0.6936866718628215,3.7300000000000004,0.21000000000000002,18.277000000000005,1.5878546540567446,39.42999999999999,0.0,0.06,0.619434236390052,1.747222222222222,3.3666666666666667,23.364999999999995,0.675,0.0,0.4255555555555556
13.47,10.67,5.31,1,38.6,15.81,9.0,44.82,2,0,1,28.3,6.1,7.9,3.2,5.0,5.9,20,3.8,5.41,8.05,0,1.2,0.9,7.6,54.5,2,5.335,0.5932203389830509,2.6900000000000004,0.61,2.421000000000001,2.2962522308149906,33.81,0.0,0.12,0.5856737718415516,3.1527777777777772,4.7,20.855,0.95,0.0,0.663803680981595
12.6,11.56,4.19,0,20.0,15.77,14.57,38.99,1,1,1,4.7,4.1,8.2,1.6,6.1,4.1,10,3.7,4.42,8.19,0,1.5,-1.2,5.7,59.6,2,11.56,0.6448818897637795,3.8099999999999996,0.41,11.049,1.1926058437686344,44.91,0.5001250312578144,0.15,0.5858602922544134,1.8305555555555555,3.1999999999999997,26.555,0.925,0.0,0.5331724969843185
14.63,13.86,3.37,1,36.5,21.58,15.07,48.4,2,0,1,36.9,3.1,9.0,0.0,9.3,1.0,21,0.8,4.43,10.2,0,1.6,-0.0,9.9,66.0,2,6.93,0.6924643584521384,4.63,0.31,18.057,1.6164747564216122,51.72,0.0,0.16,0.6924806395203597,2.391666666666666,0.5666666666666664,30.36,0.2,0.0,0.4300970873786408
15.61,13.8,3.83,0,20.0,15.68,9.41,33.96,1,1,1,0.0,4.2,8.5,0.0,6.6,3.2,21,3.8,5.02,10.59,0,1.2,-0.3,10.2,57.6,2,13.8,0.6740929344366646,4.17,0.42000000000000004,11.675999999999998,1.1990407673860912,34.5,0.5720823798627002,0.12,0.6841844323252355,1.7333333333333334,2.2,21.5,0.95,0.0,0.46959775491113187
13.28,12.65,4.17,1,20.0,14.76,15.74,15.0,0,0,2,11.3,2.5,8.5,0.8,5.8,4.7,9,1.6,6.6,6.68,0,1.5,0.6,10.4,65.1,2,6.325,0.4992526158445441,3.83,0.25,17.235,1.2690355329949239,46.24,0.0,0.15,0.6440390326686466,1.8138888888888889,3.233333333333334,27.37,0.4,2.5,0.9734513274336284
15.46,10.49,5.55,1,20.0,14.55,11.7,54.64,1,2,1,20.3,1.0,7.4,2.6,5.2,3.6,10,0.4,5.64,9.82,0,0.4,-1.4,8.2,67.3,2,5.245,0.6311053984575835,2.45,0.1,14.700000000000001,1.2861736334405145,37.95,0.7189072609633357,0.04,0.5791846875862704,1.2305555555555554,3.6666666666666665,22.675,0.1,0.0,0.5685483870967741
12.5,13.94,4.5,1,20.0,20.64,8.99,46.36,0,0,1,23.0,1.7,8.3,0.8,6.3,3.8,21,0.5,6.53,5.97,0,1.9,-1.9,9.3,56.8,2,6.97,0.4738095238095238,3.5,0.16999999999999998,18.55,0.9242144177449167,38.620000000000005,0.0,0.19,0.7292066259808195,1.538888888888889,2.766666666666667,23.46,0.125,0.0,1.0757825370675456
11.42,13.05,5.67,0,44.7,17.79,10.79,54.47,1,2,2,9.0,3.0,7.7,2.0,6.3,6.0,14,3.8,3.92,7.5,0,0.5,0.2,10.4,49.7,2,13.05,0.6510416666666667,2.33,0.3,9.32,2.378924960085152,39.37,1.6116819902650084,0.05,0.7178217821782179,1.9166666666666667,3.9,23.535,0.95,0.0,0.5157894736842106
15.82,12.78,3.93,0,20.0,5.0,13.66,36.15,2,2,1,31.8,3.7,8.1,0.3,5.2,4.5,20,3.7,8.78,7.04,0,1.4,-0.2,9.6,53.5,2,12.78,0.44221105527638194,4.07,0.37,13.431000000000001,3.3333333333333335,32.32,1.0767160161507403,0.13999999999999999,0.654042988741044,2.4499999999999997,3.2000000000000006,20.21,0.925,0.0,1.2296918767507004
15.65,11.59,5.21,1,23.5,13.86,8.02,19.99,1,2,4,32.3,3.2,8.1,1.9,8.6,6.0,20,2.8,8.22,7.43,0,1.6,0.6,6.2,50.5,2,5.795,0.47174603174603175,2.79,0.32,10.602,1.5814266487213997,29.9,2.2391615054787994,0.16,0.63501050132408,3.297222222222222,3.1,19.0,0.7,0.0,1.0916334661354583
13.95,12.28,4.78,1,27.7,11.2,5.0,20.16,2,2,1,9.7,4.9,9.4,1.2,5.5,4.1,21,1.5,5.41,8.54,0,1.7,-1.8,10.0,44.3,2,6.14,0.6078291814946619,3.2199999999999998,0.49000000000000005,6.761999999999999,2.2704918032786887,21.2,2.618147448015123,0.16999999999999998,0.644337560122431,2.236111111111111,3.266666666666666,15.3,0.375,0.0,0.6261574074074076
